Time,Stock Symbol,Stock Last Price,Type,Strike Price,Volume,Expiration Date,Days To Expiration,Bid Price,Midpoint,Ask Price,Last Price,Open Interest,VOI Ratio,Volatility
2024-07-0215:59 EST,"AMZN
watching",200,Call,197.5,11491,2024-07-12,10,4.9,4.95,5,4.94,3500,3.28,25.65%
2024-07-0215:59 EST,"META
watching",509.5,Call,510,11465,2024-07-05,3,4.1,4.18,4.25,4.2,4367,2.63,23.57%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,217.5,11423,2024-07-05,3,13.95,14.23,14.5,14.25,8235,1.39,49.70%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,185,11392,2024-08-16,45,2.71,2.73,2.75,2.73,9326,1.22,58.03%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,197.5,11262,2024-07-05,3,0.1,0.11,0.11,0.11,10506,1.07,83.77%
2024-07-0215:58 EST,"TSLA
watching",231.26,Call,270,11110,2024-08-02,31,5.15,5.2,5.25,5.15,624,17.8,62.20%
2024-07-0215:54 EST,ZI,12.25,Call,12.5,10892,2024-07-19,17,0.4,0.43,0.45,0.45,24340,0.45,51.96%
2024-07-0215:59 EST,"AMZN
watching",200,Call,200,10822,2024-09-20,80,13.15,13.2,13.25,13.2,28043,0.39,32.27%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,215,10767,2024-07-12,10,6.65,6.68,6.7,6.65,14140,0.76,21.69%
2024-07-0215:59 EST,RIVN,14.89,Call,15,10716,2024-07-19,17,0.83,0.84,0.85,0.85,19199,0.56,69.00%
2024-07-0215:54 EST,SOFI,6.45,Call,15,10703,2025-01-17,199,0.09,0.1,0.1,0.1,166966,0.06,67.36%
2024-07-0215:59 EST,INTC,31.07,Call,31,10668,2024-07-05,3,0.25,0.27,0.28,0.26,11418,0.93,19.42%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,200,10663,2024-08-16,45,22.6,22.73,22.85,22.67,32530,0.33,25.57%
2024-07-0215:57 EST,NKE,76.04,Call,92.5,10536,2024-09-20,80,0.25,0.28,0.3,0.29,2006,5.25,26.48%
2024-07-0215:59 EST,"MSFT
watching",459.28,Call,457.5,10535,2024-07-05,3,3.4,3.5,3.6,3.5,4522,2.33,14.46%
2024-07-0215:59 EST,GME,23.98,Call,25,10521,2024-07-05,3,0.47,0.5,0.52,0.52,11600,0.91,106.68%
2024-07-0215:59 EST,AMD,164.32,Call,160,10505,2024-07-12,10,6.7,6.85,7,6.8,5120,2.05,38.68%
2024-07-0215:52 EST,WBA,11.57,Put,20,10495,2024-07-19,17,7.55,8.23,8.9,8.35,8410,1.25,225.62%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,217.5,10493,2024-07-12,10,2.21,2.24,2.26,2.25,160,65.58,48.63%
2024-07-0215:59 EST,DIS,97.99,Call,102,10487,2024-07-19,17,0.59,0.6,0.6,0.6,4502,2.33,22.56%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,123,10471,2024-07-19,17,4.55,4.6,4.65,4.65,12852,0.81,44.17%
2024-07-0215:59 EST,PYPL,58.97,Call,59,10373,2024-07-05,3,0.41,0.43,0.44,0.44,5965,1.74,20.73%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,127,10268,2024-07-12,10,1.7,1.75,1.8,1.72,7534,1.36,41.27%
2024-07-0215:43 EST,HRTX,2.74,Put,3,10245,2024-09-20,80,0.5,0.7,0.9,0.55,662,15.48,80.17%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,215,10239,2024-07-19,17,7.4,7.48,7.55,7.51,33425,0.31,21.32%
2024-07-0215:58 EST,PLTR,25.83,Call,31,10217,2024-09-20,80,1,1.04,1.08,1.04,21500,0.48,53.61%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,300,10171,2024-09-20,80,6.35,6.4,6.45,6.31,13213,0.77,56.36%
2024-07-0215:59 EST,AXP,235.97,Call,237.5,10149,2024-07-05,3,0.42,0.46,0.5,0.46,335,30.3,11.98%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,120,10128,2024-07-19,17,3.15,3.2,3.25,3.23,51330,0.2,43.58%
2024-07-0215:59 EST,BAX,32.85,Call,32.5,10119,2024-08-16,45,1.7,1.75,1.8,1.7,103,98.24,32.45%
2024-07-0215:05 EST,AGNC,9.66,Put,9,10111,2024-08-16,45,0.08,0.1,0.11,0.1,1282,7.89,25.49%
2024-07-0215:59 EST,RIVN,14.89,Call,15.5,10083,2024-07-05,3,0.1,0.12,0.14,0.13,4204,2.4,64.18%
2024-07-0213:12 EST,RIG,5.17,Call,5.5,10078,2025-01-17,199,0.64,0.66,0.68,0.6,25226,0.4,57.54%
2024-07-0215:59 EST,MAXN,0.1799,Put,0.5,10043,2024-07-05,3,0.3,0.32,0.35,0.35,29938,0.34,1237.25%
2024-07-0215:59 EST,MARA,22.12,Put,22,9959,2024-07-05,3,0.46,0.48,0.49,0.47,5191,1.92,66.68%
2024-07-0215:59 EST,"AMZN
watching",200,Call,202.5,9935,2024-07-19,17,3.65,3.7,3.75,3.7,9375,1.06,26.76%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,195,9880,2024-07-12,10,0.32,0.33,0.35,0.34,3958,2.5,59.44%
2024-07-0215:59 EST,BAC,40.93,Call,41,9839,2024-07-05,3,0.23,0.24,0.24,0.24,7129,1.38,18.15%
2024-07-0215:59 EST,"GOOG
watching",186.61,Call,187.5,9781,2024-07-05,3,0.71,0.79,0.88,0.7,3411,2.87,17.11%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,205,9739,2024-07-12,10,0.68,0.7,0.71,0.7,3304,2.95,52.70%
2024-07-0215:57 EST,"NVDA
watching",122.67,Put,108,9689,2024-07-12,10,0.16,0.17,0.18,0.19,3279,2.95,46.33%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,255,9679,2024-07-12,10,1.64,1.66,1.68,1.63,534,18.13,55.14%
2024-07-0215:59 EST,AMD,164.32,Call,170,9674,2024-07-19,17,3.5,3.55,3.6,3.55,25521,0.38,40.43%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,118.5,9665,2024-07-05,3,0.3,0.32,0.34,0.33,7607,1.27,37.77%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,220,9607,2024-08-16,45,25.05,25.15,25.25,25.05,31827,0.3,57.15%
2024-07-0215:59 EST,"GOOG
watching",186.61,Call,185,9561,2024-07-05,3,2.09,2.2,2.3,2.17,3738,2.56,16.88%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,300,9501,2024-08-16,45,3.65,3.68,3.7,3.65,9938,0.96,63.15%
2024-07-0215:59 EST,MARA,22.12,Call,22.5,9474,2024-07-05,3,0.36,0.41,0.46,0.38,5369,1.76,67.60%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,121,9462,2024-07-19,17,5.6,5.65,5.7,5.65,35070,0.27,43.92%
2024-07-0215:57 EST,SIRI,3.1,Put,3,9416,2024-07-19,17,0.19,0.2,0.21,0.21,23156,0.41,98.58%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,140,9382,2024-07-12,10,0.12,0.13,0.13,0.13,21709,0.43,43.52%
2024-07-0214:58 EST,NKE,76.04,Put,94,9362,2024-07-19,17,16.65,17.85,19.05,18,2275,4.12,52.32%
2024-07-0215:59 EST,"AAPL
watching",220.27,Put,217.5,9358,2024-07-12,10,1.53,1.56,1.58,1.56,1491,6.28,19.52%
2024-07-0215:58 EST,"NVDA
watching",122.67,Put,122,9332,2024-07-19,17,4.05,4.1,4.15,4.25,8709,1.07,43.27%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,250,9303,2024-09-20,80,16.85,16.93,17,16.75,21054,0.44,53.87%
2024-07-0215:59 EST,MAXN,0.1799,Put,1,9300,2024-07-19,17,0.85,0.88,0.9,0.9,65921,0.14,1013.24%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,230,9182,2024-07-12,10,0.44,0.45,0.45,0.45,10398,0.88,21.22%
2024-07-0215:59 EST,GME,23.98,Call,30,9153,2024-07-05,3,0.11,0.11,0.12,0.12,21093,0.43,165.64%
2024-07-0215:59 EST,AVGO,1657.48,Call,1700,9122,2024-07-05,3,5.4,5.65,5.9,5.8,3605,2.53,33.31%
2024-07-0215:59 EST,MARA,22.12,Put,21,9023,2024-07-05,3,0.14,0.15,0.15,0.15,9170,0.98,68.69%
2024-07-0215:59 EST,ARM,163.46,Call,167.5,9007,2024-07-05,3,1.27,1.31,1.35,1.31,1816,4.96,47.93%
2024-07-0215:59 EST,"META
watching",509.5,Call,520,8970,2024-07-05,3,0.98,1.02,1.05,1.06,6238,1.44,23.41%
2024-07-0215:59 EST,SMCI,837.17,Call,850,8935,2024-07-05,3,11.8,12.05,12.3,11.8,2221,4.02,56.79%
2024-07-0215:59 EST,PLTR,25.83,Call,31,8774,2025-01-17,199,2.53,2.55,2.58,2.55,467,18.79,53.37%
2024-07-0215:48 EST,MARA,22.12,Call,20.5,8715,2024-07-19,17,2.47,2.6,2.72,2.45,5012,1.74,88.85%
2024-07-0215:59 EST,AMD,164.32,Call,165,8675,2024-07-19,17,5.45,5.53,5.6,5.55,23139,0.37,40.20%
2024-07-0215:59 EST,"AAPL
watching",220.27,Put,220,8658,2024-07-19,17,3.3,3.35,3.4,3.37,5087,1.7,19.59%
2024-07-0215:59 EST,OXY,62.36,Call,63,8616,2024-07-05,3,0.14,0.16,0.17,0.16,3984,2.16,17.42%
2024-07-0215:59 EST,"MSFT
watching",459.28,Put,455,8602,2024-07-05,3,0.65,0.69,0.72,0.68,2321,3.71,13.50%
2024-07-0215:51 EST,WBA,11.57,Put,17.5,8555,2024-07-19,17,5.85,6.15,6.45,5.8,5264,1.63,150.37%
2024-07-0215:58 EST,AMC,5.21,Call,5.5,8540,2024-07-12,10,0.24,0.25,0.25,0.26,5686,1.5,104.98%
2024-07-0215:59 EST,ANVS,9.28,Put,7.5,8535,2024-07-19,17,1.3,1.35,1.4,1.35,3517,2.43,301.36%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,128,8459,2024-07-12,10,1.4,1.45,1.5,1.44,6708,1.26,41.29%
2024-07-0215:59 EST,NKE,76.04,Call,80,8370,2024-09-20,80,1.85,1.86,1.87,1.85,12860,0.65,22.47%
2024-07-0215:59 EST,NKE,76.04,Call,80,8312,2024-08-16,45,1.05,1.06,1.07,1.05,13981,0.59,22.44%
2024-07-0215:59 EST,MARA,22.12,Call,22,8285,2024-07-05,3,0.57,0.6,0.63,0.59,9265,0.89,65.53%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,165,8267,2025-01-17,199,7,7.08,7.15,7.1,16580,0.5,53.02%
2024-07-0215:58 EST,"NVDA
watching",122.67,Put,110,8245,2024-07-12,10,0.25,0.26,0.27,0.26,16798,0.49,44.84%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,110,8245,2024-07-26,24,1.17,1.19,1.2,1.19,8174,1.01,45.22%
2024-07-0215:59 EST,AMD,164.32,Call,160,8206,2024-07-19,17,8.1,8.2,8.3,8.1,16269,0.5,38.92%
2024-07-0215:59 EST,"AMZN
watching",200,Call,207.5,8184,2024-07-05,3,0.12,0.13,0.13,0.13,17513,0.47,26.11%
2024-07-0216:04 EST,"TSLA
watching",231.26,Call,235,8131,2024-08-16,45,17.7,17.78,17.85,16.8,6418,1.27,57.98%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,220,8125,2024-08-16,45,8.15,8.18,8.2,8.1,34533,0.24,23.88%
2024-07-0215:59 EST,GME,23.98,Call,30,8061,2024-07-19,17,1.07,1.11,1.14,1.14,29661,0.27,144.17%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,212.5,8045,2024-07-12,10,1.38,1.39,1.4,1.38,814,9.88,49.55%
2024-07-0214:52 EST,MPW,4.03,Put,10,8011,2025-01-17,199,5.95,6,6.05,6.05,158037,0.05,72.15%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,240,7996,2024-08-16,45,15.7,15.77,15.85,15.61,9667,0.83,58.26%
2024-07-0215:59 EST,MAXN,0.1799,Put,0.5,7989,2024-07-19,17,0.35,0.38,0.4,0.4,55355,0.14,854.35%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,135,7949,2024-07-26,24,1.65,1.68,1.71,1.65,13193,0.6,43.62%
2024-07-0215:59 EST,NKE,76.04,Call,80,7942,2024-07-12,10,0.18,0.19,0.2,0.17,13362,0.59,25.42%
2024-07-0215:59 EST,"META
watching",509.5,Call,505,7929,2024-07-05,3,7.05,7.18,7.3,7.21,2057,3.85,24.37%
2024-07-0215:03 EST,DASH,107.45,Call,113,7906,2024-07-05,3,0.02,0.17,0.32,0.2,561,14.09,42.79%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,120.5,7862,2024-07-05,3,2.92,2.96,3,2.95,5772,1.36,36.38%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,205,7839,2024-07-19,17,1.45,1.48,1.51,1.48,5320,1.47,49.89%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,230,7829,2024-08-16,45,19.95,20,20.05,20,7680,1.02,57.76%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,215,7791,2024-07-19,17,3.15,3.22,3.3,3.2,5699,1.37,48.31%
2024-07-0215:59 EST,BAC,40.93,Call,40,7752,2024-07-05,3,0.95,0.98,1.01,0.98,11341,0.68,20.83%
2024-07-0215:59 EST,ANVS,9.28,Put,5,7732,2024-07-19,17,0.3,0.35,0.4,0.35,12271,0.63,290.16%
2024-07-0215:58 EST,"NVDA
watching",122.67,Put,121,7727,2024-08-16,45,6.7,6.75,6.8,6.83,14882,0.52,46.34%
2024-07-0215:56 EST,AAL,11.05,Put,11,7697,2024-07-19,17,0.32,0.33,0.34,0.33,58457,0.13,37.81%
2024-07-0215:59 EST,"AMZN
watching",200,Call,202.5,7695,2024-07-12,10,2.45,2.48,2.5,2.48,3264,2.36,26.14%
2024-07-0215:58 EST,PYPL,58.97,Put,58,7692,2024-07-12,10,0.52,0.54,0.55,0.54,7800,0.99,25.26%
2024-07-0215:57 EST,ABR,14.55,Call,15,7665,2024-08-16,45,0.45,0.5,0.55,0.52,9486,0.81,36.96%
2024-07-0215:58 EST,"NVDA
watching",122.67,Put,100,7590,2024-09-20,80,2.85,2.86,2.87,2.89,34452,0.22,52.70%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,300,7590,2024-07-12,10,0.17,0.18,0.18,0.18,1998,3.8,72.81%
2024-07-0215:47 EST,AAP,60.6,Put,60,7582,2024-08-16,45,3.2,3.4,3.6,3.39,2388,3.18,45.16%
2024-07-0215:59 EST,SOFI,6.45,Call,6.5,7550,2024-07-12,10,0.13,0.14,0.14,0.14,6195,1.22,37.33%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,260,7537,2024-07-19,17,2.44,2.47,2.5,2.45,3720,2.03,54.00%
2024-07-0215:55 EST,ABR,14.55,Call,14,7519,2024-08-16,45,0.95,1.05,1.15,1.1,9948,0.76,42.76%
2024-07-0215:59 EST,CHWY,24.87,Call,30,7511,2024-07-05,3,0.17,0.18,0.18,0.18,12093,0.62,159.07%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,121,7508,2024-07-12,10,4.3,4.35,4.4,4.35,3917,1.92,41.64%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,136,7496,2024-07-12,10,0.27,0.29,0.3,0.27,4586,1.63,41.45%
2024-07-0215:59 EST,WMT,68.07,Call,68,7470,2024-07-05,3,0.34,0.35,0.36,0.34,4815,1.55,11.84%
2024-07-0215:59 EST,MARA,22.12,Call,23.5,7466,2024-07-05,3,0.12,0.13,0.14,0.12,6598,1.13,67.45%
2024-07-0215:10 EST,AAP,60.6,Put,65,7466,2024-08-16,45,6.1,6.25,6.4,6.22,12406,0.6,43.29%
2024-07-0215:59 EST,"AMZN
watching",200,Call,210,7464,2024-08-16,45,6.5,6.55,6.6,6.55,29562,0.25,35.95%
2024-07-0215:46 EST,PYPL,58.97,Put,50,7463,2024-08-16,45,0.47,0.49,0.5,0.52,4519,1.65,42.02%
2024-07-0215:59 EST,NKE,76.04,Call,77,7455,2024-07-05,3,0.24,0.26,0.27,0.25,7203,1.03,21.95%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,210,7445,2024-07-19,17,23.9,24.05,24.2,23.8,14023,0.53,49.66%
2024-07-0215:59 EST,"AAPL
watching",220.27,Put,220,7378,2024-09-20,80,7.85,7.9,7.95,7.9,1850,3.99,21.98%
2024-07-0215:58 EST,"AAPL
watching",220.27,Call,230,7354,2024-09-20,80,6.15,6.23,6.3,6.25,34015,0.22,22.56%
2024-07-0214:58 EST,EL,105.87,Put,145,7345,2024-08-16,45,37.3,39.15,41,39.7,3008,2.44,62.54%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,230,7263,2024-07-26,24,1.51,1.55,1.59,1.53,6715,1.08,20.57%
2024-07-0215:59 EST,MU,132.59,Call,132,7254,2024-07-05,3,1.78,1.81,1.84,1.82,5946,1.22,30.85%
2024-07-0215:59 EST,"AMZN
watching",200,Call,195,7250,2024-07-19,17,7.7,7.8,7.9,7.8,32523,0.22,26.75%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,132,7238,2024-07-12,10,0.64,0.66,0.67,0.66,8520,0.85,41.38%
2024-07-0215:59 EST,"AAPL
watching",220.27,Put,210,7223,2024-07-19,17,0.65,0.67,0.68,0.67,35545,0.2,21.01%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,125,7220,2024-07-12,10,4.5,4.58,4.65,4.6,9077,0.8,41.63%
2024-07-0215:58 EST,LLY,906.71,Put,870,7216,2024-07-12,10,2.52,2.65,2.78,2.69,160,45.1,24.38%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,285,7213,2024-07-12,10,0.33,0.34,0.35,0.33,1585,4.55,66.69%
2024-07-0215:05 EST,AZUL,3.84,Put,2.5,7169,2025-01-17,199,0.25,0.3,0.35,0.3,2762,2.6,91.62%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,220,7165,2024-09-20,80,10.6,10.65,10.7,10.65,54451,0.13,22.66%
2024-07-0215:55 EST,RIVN,14.89,Call,17.5,7157,2024-08-16,45,0.76,0.78,0.8,0.81,25451,0.28,77.88%
2024-07-0212:57 EST,GOOGL,185.24,Put,135,7155,2024-08-16,45,0.12,0.15,0.18,0.13,5468,1.31,42.55%
2024-07-0215:53 EST,RIVN,14.89,Call,11,7114,2024-07-05,3,3.8,3.88,3.95,3.9,14851,0.48,142.20%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,121,7109,2024-07-12,10,2.42,2.48,2.54,2.5,4487,1.58,41.47%
2024-07-0215:50 EST,NIO,4.53,Call,5,7100,2025-01-17,199,0.83,0.85,0.87,0.87,27053,0.26,75.13%
2024-07-0215:59 EST,GME,23.98,Call,24,7068,2024-07-05,3,0.73,0.79,0.85,0.79,9709,0.73,92.35%
2024-07-0215:59 EST,"NVDA
watching",122.67,Call,120,7062,2024-07-12,10,4.9,4.98,5.05,5,8063,0.88,42.35%
2024-07-0215:40 EST,CONN,0.7401,Put,2,7061,2024-07-19,17,1.25,1.33,1.4,1.25,11085,0.64,545.58%
2024-07-0215:49 EST,DIS,97.99,Call,103,7060,2024-07-19,17,0.44,0.49,0.53,0.44,1074,6.57,22.96%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,400,7045,2024-08-16,45,0.59,0.6,0.6,0.6,2978,2.37,75.37%
2024-07-0215:59 EST,GOOGL,185.24,Call,187.5,7029,2024-07-05,3,0.31,0.32,0.33,0.33,6589,1.07,16.20%
2024-07-0214:26 EST,HAL,33.62,Put,29,7000,2024-09-20,80,0.21,0.37,0.53,0.26,7667,0.91,28.79%
2024-07-0215:59 EST,HOOD,22.46,Call,23,6990,2024-07-05,3,0.14,0.15,0.16,0.15,5031,1.39,43.02%
2024-07-0215:54 EST,DKNG,36.94,Call,44,6949,2024-08-16,45,0.5,0.63,0.76,0.7,22821,0.3,51.81%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,300,6911,2024-07-19,17,0.5,0.51,0.51,0.5,8499,0.81,65.50%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,230,6910,2024-07-19,17,1,1.01,1.02,1,26724,0.26,20.87%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,116,6905,2024-07-05,3,0.13,0.14,0.14,0.14,11954,0.58,42.02%
2024-07-0215:59 EST,ARM,163.46,Call,170,6903,2024-07-05,3,0.78,0.81,0.84,0.81,2868,2.41,49.71%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,222.5,6846,2024-07-19,17,3.05,3.13,3.2,3.05,3701,1.85,20.23%
2024-07-0215:59 EST,"AAPL
watching",220.27,Put,210,6820,2024-07-12,10,0.35,0.36,0.36,0.36,5605,1.22,22.62%
2024-07-0215:59 EST,GME,23.98,Call,125,6814,2024-08-16,45,0.52,0.53,0.54,0.53,23899,0.29,251.33%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,217.5,6812,2024-07-19,17,5.75,5.83,5.9,5.77,3421,1.99,20.86%
2024-07-0215:59 EST,RIVN,14.89,Call,14,6803,2024-07-05,3,0.94,0.97,1,0.94,7700,0.88,57.83%
2024-07-0215:59 EST,JPM,208.83,Call,207.5,6791,2024-07-05,3,1.5,1.64,1.78,1.6,3408,1.99,9.32%
2024-07-0215:59 EST,NKE,76.04,Call,76,6786,2024-07-05,3,0.6,0.62,0.64,0.63,4144,1.64,21.79%
2024-07-0215:59 EST,CHWY,24.87,Call,25,6764,2024-07-05,3,0.77,0.83,0.88,0.82,1938,3.49,97.44%
2024-07-0215:58 EST,"GOOG
watching",186.61,Put,182.5,6763,2024-07-05,3,0.11,0.13,0.14,0.14,3259,2.08,18.99%
2024-07-0213:54 EST,VZ,41.1,Call,47,6739,2025-01-17,199,0.45,0.53,0.61,0.42,12265,0.55,19.27%
2024-07-0215:58 EST,"NVDA
watching",122.67,Call,150,6736,2024-07-19,17,0.13,0.14,0.15,0.13,59247,0.11,46.98%
2024-07-0215:58 EST,TPX,48.32,Put,45,6735,2024-07-19,17,0.3,0.32,0.35,0.35,20089,0.34,36.48%
2024-07-0215:59 EST,PLTR,25.83,Put,26,6711,2024-07-05,3,0.37,0.38,0.39,0.4,2095,3.2,31.26%
2024-07-0215:59 EST,RIOT,9.72,Call,10,6670,2024-07-05,3,0.1,0.11,0.11,0.11,16291,0.41,62.00%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,400,6647,2025-01-17,199,6.05,6.1,6.15,6.1,29909,0.22,55.95%
2024-07-0215:59 EST,"AAPL
watching",220.27,Put,215,6628,2024-08-16,45,4.35,4.43,4.5,4.43,16105,0.41,23.66%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,215,6621,2024-07-12,10,18.25,18.35,18.45,18.4,5683,1.17,49.70%
2024-07-0215:58 EST,RIVN,14.89,Put,15,6598,2024-07-05,3,0.39,0.4,0.41,0.41,2688,2.45,65.78%
2024-07-0215:58 EST,ARM,163.46,Call,170,6584,2024-08-02,31,11,11.65,12.3,12,206,31.96,76.17%
2024-07-0215:59 EST,MU,132.59,Call,135,6579,2024-07-05,3,0.4,0.53,0.65,0.6,5384,1.22,30.82%
2024-07-0215:59 EST,SNOW,141.92,Call,145,6571,2024-07-05,3,0.46,0.49,0.51,0.48,2444,2.69,29.70%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,111,6557,2024-07-26,24,1.34,1.36,1.38,1.36,1807,3.63,44.95%
2024-07-0215:59 EST,PLTR,25.83,Call,27,6548,2024-07-19,17,0.42,0.43,0.44,0.43,29908,0.22,38.45%
2024-07-0215:59 EST,V,268.23,Call,280,6531,2024-10-18,108,6.7,6.75,6.8,6.75,787,8.3,17.33%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,200,6529,2024-07-19,17,32.6,32.8,33,32.45,23329,0.28,51.80%
2024-07-0215:59 EST,NKE,76.04,Call,78,6521,2024-07-05,3,0.1,0.11,0.11,0.1,9238,0.71,23.81%
2024-07-0215:39 EST,"NVDA
watching",122.67,Put,109,6505,2024-08-02,31,1.51,1.54,1.56,1.62,896,7.26,46.22%
2024-07-0215:48 EST,LCID,2.75,Put,2,6481,2024-09-20,80,0.15,0.17,0.19,0.2,21820,0.3,105.14%
2024-07-0215:59 EST,"AMZN
watching",200,Call,200,6481,2024-07-26,24,7,7.03,7.05,7.05,5931,1.09,32.79%
2024-07-0215:59 EST,IREN,14.39,Call,15,6475,2024-08-16,45,1.85,1.88,1.9,1.88,15539,0.42,104.18%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,116,6459,2024-07-12,10,0.92,0.95,0.98,0.98,12513,0.52,42.43%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,245,6447,2024-07-19,17,5.05,5.13,5.2,5.1,4662,1.38,50.69%
2024-07-0215:59 EST,GME,23.98,Call,125,6438,2024-07-19,17,0.12,0.13,0.13,0.12,33739,0.19,327.19%
2024-07-0215:59 EST,WFC,60.97,Call,61,6434,2024-07-05,3,0.38,0.39,0.39,0.39,1560,4.12,18.02%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,190,6393,2024-08-16,45,3.45,3.5,3.55,3.5,12103,0.53,57.63%
2024-07-0214:58 EST,INTC,31.07,Put,41,6391,2024-07-19,17,9.85,10.77,11.7,9.9,2824,2.26,176.10%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,250,6368,2024-08-16,45,0.87,0.89,0.9,0.9,13443,0.47,25.76%
2024-07-0215:45 EST,GM,46.95,Put,46.5,6361,2024-07-05,3,0.13,0.15,0.17,0.13,880,7.23,18.25%
2024-07-0215:59 EST,"NVDA
watching",122.67,Put,117.5,6358,2024-07-05,3,0.2,0.22,0.23,0.23,7239,0.88,39.28%
2024-07-0215:59 EST,MU,132.59,Call,136,6355,2024-07-05,3,0.39,0.41,0.42,0.41,2538,2.5,31.71%
2024-07-0215:59 EST,"AAPL
watching",220.27,Call,220,6350,2024-07-26,24,5.05,5.13,5.2,5.1,12715,0.5,20.45%
2024-07-0215:59 EST,"TSLA
watching",231.26,Put,180,6335,2024-08-16,45,2.11,2.12,2.13,2.12,22874,0.28,58.61%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,210,6305,2024-07-12,10,22.4,22.65,22.9,22.65,6198,1.02,50.35%
2024-07-0215:59 EST,RIVN,14.89,Call,15,6302,2024-07-12,10,0.62,0.64,0.65,0.62,3097,2.03,67.28%
2024-07-0215:59 EST,BAC,40.93,Call,40,6295,2024-07-19,17,1.2,1.38,1.55,1.54,51343,0.12,27.87%
2024-07-0215:59 EST,PARA,10.72,Call,10.5,6288,2024-07-05,3,0.29,0.31,0.33,0.32,3995,1.57,48.97%
2024-07-0215:59 EST,NKE,76.04,Put,75,6262,2024-07-05,3,0.16,0.17,0.18,0.16,8727,0.72,19.38%
2024-07-0215:13 EST,NKE,76.04,Put,95,6251,2024-07-19,17,18.05,18.93,19.8,19.05,1336,4.68,58.83%
2024-07-0215:59 EST,"TSLA
watching",231.26,Call,200,6245,2024-07-05,3,31,31.5,32,31.55,16231,0.38,86.09%
2024-07-0215:45 EST,CHPT,1.43,Call,1.5,6235,2024-07-19,17,0.09,0.11,0.12,0.11,1432,4.35,111.96%
2024-07-0215:59 EST,AMD,164.32,Call,162.5,6234,2024-07-12,10,5.2,5.25,5.3,5.23,2894,2.15,38.27%
2024-07-0215:59 EST,BABA,73.68,Call,74,6222,2024-07-05,3,0.56,0.58,0.6,0.59,2469,2.52,27.97%
2024-07-0215:59 EST,OWL,17.54,Call,19,6214,2024-08-16,45,0.3,0.32,0.35,0.35,476,13.05,34.80%
