Time,Stock Symbol,Stock Last Price,Type,Strike Price,Volume,Expiration Date,Days To Expiration,Bid Price,Midpoint,Ask Price,Last Price,Open Interest,VOI Ratio,Volatility,Delta
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,210,20877,2024-07-12,11,7.75,7.8,7.85,7.8,5913,3.53,0.504,0.537327
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,225,48306,2024-07-05,4,1.14,1.15,1.17,1.18,8206,5.89,0.6207,0.164075
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,210,132749,2024-07-05,4,5.45,5.5,5.55,5.52,22014,6.03,0.5879,0.53394
2024-07-0115:20 EST,HOOD,22.67,Put,22.5,5047,2024-07-05,4,0.31,0.32,0.32,0.32,1226,4.12,0.4707,-0.392738
2024-07-0115:20 EST,"GOOG
watching",184.02,Put,180,5445,2024-07-05,4,0.26,0.27,0.27,0.26,2589,2.1,0.1951,-0.135706
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,240,25701,2024-07-05,4,0.24,0.25,0.25,0.25,4031,6.38,0.7003,0.04101
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,235,22097,2024-07-05,4,0.39,0.4,0.4,0.39,3029,7.3,0.6656,0.062851
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,217.5,30236,2024-07-05,4,2.59,2.62,2.64,2.64,3929,7.7,0.6006,0.317933
2024-07-0115:20 EST,PG,162.55,Put,160,2754,2024-07-05,4,0.19,0.22,0.24,0.24,342,8.05,0.1601,-0.16491
2024-07-0115:20 EST,HOOD,22.67,Call,23,5648,2024-07-05,4,0.36,0.37,0.38,0.36,4262,1.33,0.484,0.434139
2024-07-0115:20 EST,ENPH,97.1,Put,97,1127,2024-07-05,4,1.86,1.9,1.93,1.9,723,1.56,0.5036,-0.467244
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,240,9065,2024-07-12,11,0.96,0.97,0.97,0.97,2549,3.56,0.5654,0.10261
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,202.5,23025,2024-07-05,4,10.1,10.18,10.25,10.16,7784,2.96,0.5839,0.751888
2024-07-0115:20 EST,TOST,25.61,Call,26.5,1824,2024-07-19,18,0.56,0.57,0.57,0.57,320,5.7,0.4083,0.373774
2024-07-0115:20 EST,SHOP,64.38,Call,64,2796,2024-07-05,4,1.24,1.27,1.29,1.24,794,3.52,0.3427,0.606649
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,215,17834,2024-07-12,11,5.6,5.65,5.7,5.65,2574,6.93,0.5103,0.431713
2024-07-0115:20 EST,ENPH,97.1,Call,100,1057,2024-07-05,4,1.01,1.04,1.07,1.05,503,2.1,0.5185,0.316381
2024-07-0115:20 EST,DAL,46.86,Call,47,638,2024-07-12,11,1.51,1.52,1.53,1.51,260,2.45,0.4901,0.500667
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,230,46293,2024-07-05,4,0.65,0.66,0.67,0.67,6239,7.42,0.6426,0.102214
2024-07-0115:20 EST,"TSLA
watching",211.43,Put,215,5671,2024-07-05,4,7.7,7.78,7.85,7.75,392,14.47,0.5988,-0.615426
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,212.5,47306,2024-07-05,4,4.3,4.35,4.4,4.4,2539,18.63,0.5944,0.458069
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,200,31831,2024-07-05,4,12,12.08,12.15,12.15,22746,1.4,0.5973,0.806523
2024-07-0115:20 EST,"TSLA
watching",211.43,Put,197.5,34823,2024-07-05,4,1.02,1.04,1.05,1.02,4290,8.12,0.6024,-0.145267
2024-07-0115:20 EST,SNOW,141.95,Call,160,727,2024-07-12,11,0.25,0.26,0.26,0.25,116,6.27,0.4229,0.057645
2024-07-0115:20 EST,SNOW,141.95,Call,138,1163,2024-07-05,4,4.55,4.65,4.75,4.61,498,2.34,0.3434,0.79203
2024-07-0115:20 EST,SMCI,809.58,Put,790,3091,2024-07-05,4,12.1,12.35,12.6,12.2,756,4.09,0.6408,-0.32907
2024-07-0115:20 EST,SMCI,809.58,Put,720,1432,2024-07-05,4,0.85,0.93,1,0.9,293,4.89,0.6636,-0.038723
2024-07-0115:20 EST,QCOM,199.75,Call,200,3330,2024-07-05,4,2.8,2.83,2.86,2.85,2125,1.57,0.3089,0.538347
2024-07-0115:20 EST,PLTR,25.86,Call,26,5280,2024-07-12,11,0.65,0.66,0.66,0.66,3765,1.4,0.407,0.482838
2024-07-0115:20 EST,GOOGL,182.6,Call,182.5,984,2024-07-12,11,2.77,2.79,2.8,2.81,764,1.29,0.2075,0.526769
2024-07-0115:20 EST,CRWD,391.22,Put,370,3861,2024-07-05,4,0.25,0.26,0.27,0.26,1016,3.8,0.3219,-0.047072
2024-07-0115:20 EST,CRM,256.62,Call,257.5,977,2024-07-05,4,2.26,2.29,2.32,2.3,717,1.36,0.2505,0.456979
2024-07-0115:20 EST,"TSLA
watching",211.43,Put,192.5,17207,2024-07-05,4,0.51,0.52,0.52,0.51,4643,3.71,0.6268,-0.079392
2024-07-0115:20 EST,RIVN,14.16,Call,14.5,17487,2024-07-05,4,0.33,0.35,0.36,0.36,4210,4.15,0.7813,0.436297
2024-07-0115:20 EST,GOOGL,182.6,Put,182.5,3154,2024-07-05,4,1.26,1.28,1.29,1.27,2514,1.25,0.1757,-0.480921
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,217.5,2481,2024-07-19,18,7.4,7.45,7.5,7.5,454,5.46,0.5478,0.427259
2024-07-0115:20 EST,"TSLA
watching",211.43,Put,215,1077,2024-07-12,11,9.75,9.8,9.85,9.75,245,4.4,0.51,-0.570574
2024-07-0115:20 EST,"TSLA
watching",211.43,Put,190,6147,2024-07-12,11,1.1,1.11,1.12,1.1,3603,1.71,0.519,-0.114525
2024-07-0115:20 EST,"TSLA
watching",211.43,Put,207.5,48919,2024-07-05,4,3.7,3.75,3.8,3.7,203,240.98,0.5888,-0.390528
2024-07-0115:20 EST,SHOP,64.38,Put,62,1106,2024-07-05,4,0.16,0.18,0.19,0.18,687,1.61,0.367,-0.140061
2024-07-0115:20 EST,DELL,142.8,Call,144,2324,2024-07-05,4,2.45,2.5,2.55,2.55,1056,2.2,0.4131,0.516984
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,235,3136,2024-07-12,11,1.35,1.38,1.4,1.41,1133,2.77,0.5512,0.139635
2024-07-0115:20 EST,CZR,37.65,Call,35,4856,2024-08-16,46,4.05,4.1,4.15,4.1,141,34.44,0.4367,0.733304
2024-07-0115:20 EST,"TSLA
watching",211.43,Put,195,8615,2024-07-12,11,1.81,1.84,1.87,1.83,1613,5.34,0.5079,-0.175598
2024-07-0115:20 EST,SNOW,141.95,Call,150,814,2024-07-26,25,2.88,2.94,2.99,2.92,539,1.51,0.3909,0.32476
2024-07-0115:20 EST,ROKU,62.05,Call,67,20711,2024-07-05,4,0.13,0.14,0.15,0.13,162,127.85,0.548,0.082375
2024-07-0115:20 EST,RIVN,14.16,Put,13.5,9271,2024-07-05,4,0.15,0.16,0.16,0.15,2926,3.17,0.7377,-0.226613
2024-07-0115:20 EST,HOOD,22.67,Put,22,7745,2024-07-05,4,0.14,0.15,0.15,0.15,1231,6.29,0.462,-0.229141
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,205,10100,2024-07-12,11,10.45,10.52,10.6,10.62,4578,2.21,0.5,0.64484
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,250,18090,2024-07-05,4,0.1,0.11,0.11,0.1,3283,5.51,0.7568,0.017065
2024-07-0115:20 EST,"TSLA
watching",211.43,Put,202.5,46092,2024-07-05,4,2.01,2.03,2.05,1.97,1121,41.12,0.5934,-0.25162
2024-07-0115:20 EST,MCD,249.98,Put,245,2313,2024-07-12,11,1.06,1.1,1.13,1.09,150,15.42,0.1829,-0.231768
2024-07-0115:20 EST,MARA,22.58,Put,23,1553,2024-07-05,4,0.92,0.94,0.96,0.96,274,5.67,0.8554,-0.535638
2024-07-0115:20 EST,IREN,12.65,Call,13.5,1898,2024-07-05,4,0.2,0.23,0.25,0.2,220,8.63,0.879,0.286152
2024-07-0115:20 EST,CHWY,25.46,Call,27,7765,2024-07-05,4,0.85,0.87,0.89,0.85,1772,4.38,1.3509,0.369876
2024-07-0115:20 EST,"AMZN
watching",196.89,Call,195,38901,2024-07-05,4,3.25,3.3,3.35,3.25,12263,3.17,0.2468,0.666611
2024-07-0115:20 EST,AMD,156.94,Call,162.5,21514,2024-07-05,4,0.83,0.84,0.85,0.85,8719,2.47,0.3835,0.234262
2024-07-0115:20 EST,"AAPL
watching",215.97,Call,220,100346,2024-07-05,4,0.53,0.54,0.55,0.55,32295,3.11,0.218,0.201795
2024-07-0115:20 EST,"AAPL
watching",215.97,Call,217.5,93772,2024-07-05,4,1.17,1.19,1.2,1.19,16258,5.77,0.2129,0.365769
2024-07-0115:20 EST,"TSLA
watching",211.43,Call,210,17483,2024-07-19,18,10.5,10.58,10.65,10.6,14065,1.24,0.5391,0.541774
2024-07-0115:20 EST,PLTR,25.86,Put,25.5,6403,2024-07-05,4,0.24,0.25,0.26,0.26,2934,2.18,0.3763,-0.365452
2024-07-0115:20 EST,LLY,912.61,Put,910,684,2024-07-05,4,4.25,4.4,4.55,4.44,287,2.38,0.1781,-0.373367
2024-07-0115:20 EST,AMD,156.94,Call,165,5203,2024-07-12,11,1.8,1.82,1.83,1.81,2902,1.79,0.4034,0.27573
2024-07-0115:20 EST,AMD,156.94,Call,165,31126,2024-07-05,4,0.45,0.46,0.46,0.45,11022,2.82,0.3911,0.13942
2024-07-0115:20 EST,SNOW,141.95,Call,145,2304,2024-07-12,11,2.39,2.42,2.45,2.42,658,3.5,0.3697,0.390708
2024-07-0115:20 EST,SMCI,809.58,Put,725,2252,2024-07-05,4,1,1.08,1.15,1.15,278,8.1,0.6637,-0.047863
2024-07-0115:20 EST,SHOP,64.38,Call,66,3141,2024-07-05,4,0.41,0.43,0.44,0.42,1737,1.81,0.3552,0.28592
2024-07-0115:20 EST,ROKU,62.05,Call,66,898,2024-07-19,18,1.2,1.22,1.24,1.22,221,4.06,0.4969,0.299027
2024-07-0115:20 EST,DELL,142.8,Call,150,1393,2024-07-12,11,2.15,2.18,2.2,2.16,1019,1.37,0.4382,0.316807
2024-07-0115:14 EST,SMCI,813.05,Call,850,1563,2024-07-19,18,41.2,41.6,42,41.57,468,3.34,0.7715,0.440715
2024-07-0115:14 EST,SMCI,813.05,Call,850,792,2024-07-12,11,26,26.15,26.3,26.3,294,2.69,0.7159,0.393672
2024-07-0115:14 EST,SMCI,813.05,Call,820,4683,2024-07-05,4,20.7,21.05,21.4,21.1,430,10.89,0.6918,0.479556
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,230,46037,2024-07-05,4,0.61,0.62,0.62,0.62,6239,7.38,0.6442,0.095828
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,225,48011,2024-07-05,4,1.05,1.06,1.07,1.07,8206,5.85,0.6217,0.154431
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,210,131252,2024-07-05,4,5.2,5.25,5.3,5.28,22014,5.96,0.5945,0.516587
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,205,85217,2024-07-05,4,2.9,2.92,2.94,2.9,1171,72.77,0.5834,-0.331981
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,210,17430,2024-07-19,18,10.25,10.3,10.35,10.35,14065,1.24,0.542,0.532909
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,210,20658,2024-07-12,11,7.5,7.53,7.55,7.55,5913,3.49,0.5075,0.525138
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,215,5639,2024-07-05,4,7.95,8.03,8.1,8.01,392,14.39,0.5874,-0.634728
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,207.5,48456,2024-07-05,4,3.85,3.88,3.9,3.9,203,238.7,0.5857,-0.407083
2024-07-0115:14 EST,SMCI,813.05,Put,800,5123,2024-07-05,4,15.5,15.75,16,15.7,1737,2.95,0.6621,-0.382773
2024-07-0115:14 EST,QCOM,199.54,Call,197.5,1860,2024-07-05,4,4.25,4.3,4.35,4.35,837,2.22,0.3132,0.681335
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,127,70838,2024-07-05,4,1.25,1.26,1.27,1.27,23703,2.99,0.4211,0.351182
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,123,86118,2024-07-05,4,3.2,3.23,3.25,3.2,9788,8.8,0.4278,0.632774
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,122,65946,2024-07-05,4,1.06,1.07,1.08,1.08,12314,5.36,0.4243,-0.300255
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,210,7384,2024-07-19,18,9.65,9.7,9.75,9.71,4450,1.66,0.536,-0.469395
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,210,8064,2024-07-12,11,7.1,7.15,7.2,7.14,225,35.84,0.502,-0.47659
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,200,183136,2024-07-05,4,1.53,1.55,1.56,1.54,6343,28.87,0.593,-0.20423
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,195,62717,2024-07-05,4,0.77,0.78,0.78,0.77,9273,6.76,0.6099,-0.114668
2024-07-0115:14 EST,ROKU,61.94,Call,62,2853,2024-07-05,4,1.06,1.08,1.1,1.09,891,3.2,0.4514,0.488114
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,127,11510,2024-07-12,11,2.86,2.87,2.87,2.87,6287,1.83,0.4404,0.427963
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,126,64222,2024-07-05,4,1.63,1.64,1.65,1.65,21485,2.99,0.4235,0.420176
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,125,206709,2024-07-05,4,2.09,2.1,2.11,2.1,42146,4.9,0.4258,0.491501
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,124,55005,2024-07-05,4,1.8,1.81,1.82,1.81,14332,3.84,0.4168,-0.436865
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,123,62302,2024-07-05,4,1.4,1.41,1.42,1.41,14086,4.42,0.4204,-0.366043
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,115,80456,2024-07-05,4,0.14,0.15,0.15,0.15,31064,2.59,0.4919,-0.054104
2024-07-0115:14 EST,NKE,76.79,Call,77,10311,2024-07-05,4,0.97,0.97,0.97,0.97,7471,1.38,0.3119,0.496147
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,200,13628,2024-07-12,11,3.05,3.1,3.15,3.05,2070,6.58,0.496,-0.265432
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,180,7911,2024-07-12,11,0.43,0.44,0.44,0.44,4548,1.74,0.5608,-0.049675
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,245,18011,2024-07-05,4,0.14,0.15,0.15,0.15,1202,14.98,0.7348,0.02518
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,235,21949,2024-07-05,4,0.36,0.37,0.37,0.37,3029,7.25,0.6712,0.059803
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,220,152635,2024-07-05,4,1.85,1.87,1.88,1.88,35760,4.27,0.6071,0.245088
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,210,62228,2024-07-05,4,5.05,5.07,5.1,5.05,1576,39.48,0.583,-0.484332
2024-07-0115:14 EST,SMCI,813.05,Put,780,3146,2024-07-05,4,8.3,8.5,8.7,8.5,717,4.39,0.6483,-0.249348
2024-07-0115:14 EST,RIVN,14.22,Call,14.5,17449,2024-07-05,4,0.36,0.37,0.38,0.35,4210,4.14,0.7568,0.452428
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,128,56444,2024-07-05,4,0.94,0.95,0.96,0.94,20891,2.7,0.4151,0.284738
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,121,57511,2024-07-05,4,0.79,0.8,0.81,0.79,13990,4.11,0.4228,-0.238355
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,120,134902,2024-07-05,4,0.58,0.59,0.6,0.59,30607,4.41,0.4295,-0.187843
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,118.5,15071,2024-07-05,4,0.36,0.37,0.37,0.37,5723,2.63,0.4393,-0.126957
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,197.5,4394,2024-07-12,11,2.42,2.45,2.47,2.45,878,5,0.5029,-0.222523
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,215,69584,2024-07-05,4,3.2,3.23,3.25,3.25,11559,6.02,0.601,0.369863
2024-07-0115:14 EST,SMCI,813.05,Put,750,8076,2024-07-05,4,2.8,2.88,2.95,2.83,1168,6.91,0.647,-0.104372
2024-07-0115:14 EST,MSTR,1375.43,Call,1700,627,2024-07-05,4,0.67,1.14,1.6,1.13,491,1.28,0.9043,0.023449
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,230,16345,2024-07-12,11,1.85,1.87,1.89,1.9,3209,5.09,0.5395,0.182288
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,212.5,8072,2024-07-12,11,6.4,6.45,6.5,6.45,707,11.42,0.5114,0.472066
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,207.5,8243,2024-07-12,11,8.8,8.85,8.9,8.85,910,9.06,0.5082,0.578814
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,187.5,11480,2024-07-05,4,0.29,0.3,0.3,0.29,5084,2.26,0.663,-0.046848
2024-07-0115:14 EST,RIOT,10.02,Call,10,24935,2024-07-05,4,0.27,0.28,0.28,0.28,7647,3.26,0.6822,0.509122
2024-07-0115:14 EST,PANW,341.18,Put,330,557,2025-01-17,200,27.05,27.33,27.6,27.2,320,1.74,0.3678,-0.371126
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,130,172348,2024-07-05,4,0.5,0.51,0.51,0.51,70204,2.45,0.4154,0.177509
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,124,126443,2024-07-05,4,2.62,2.63,2.64,2.63,20819,6.07,0.4298,0.562713
2024-07-0115:14 EST,"MSFT
watching",454.64,Call,460,5320,2024-07-05,4,0.95,0.96,0.97,0.97,3405,1.56,0.1533,0.230489
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,217.5,29534,2024-07-05,4,2.43,2.45,2.46,2.46,3929,7.52,0.6001,0.30262
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,123,5086,2024-07-12,11,2.87,2.88,2.89,2.86,3615,1.41,0.436,-0.407204
2024-07-0115:14 EST,"NVDA
watching",124.13,Put,119,36297,2024-07-05,4,0.42,0.43,0.44,0.42,7094,5.12,0.4314,-0.142825
2024-07-0115:14 EST,MSTR,1375.43,Call,1600,827,2024-07-05,4,3.3,3.65,4,3.69,384,2.15,0.8322,0.070549
2024-07-0115:14 EST,GE,159.44,Call,160,935,2024-07-05,4,1.8,1.8,1.8,1.8,509,1.84,0.2747,0.499728
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,197.5,34699,2024-07-05,4,1.08,1.1,1.11,1.1,4290,8.09,0.6014,-0.154876
2024-07-0115:14 EST,STZ,256.04,Put,250,1324,2024-07-05,4,2.75,2.88,3,2.98,121,10.94,0.5142,-0.322571
2024-07-0115:14 EST,OXY,62.92,Put,62,1754,2024-07-05,4,0.15,0.16,0.16,0.15,979,1.79,0.1815,-0.217691
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,129,28214,2024-07-05,4,0.69,0.7,0.7,0.7,19755,1.43,0.4155,0.227475
2024-07-0115:14 EST,GOOGL,182.58,Call,182.5,10407,2024-07-05,4,1.58,1.59,1.59,1.58,4011,2.59,0.1916,0.529321
2024-07-0115:14 EST,WULF,5.16,Call,5,14484,2024-07-12,11,0.45,0.48,0.5,0.48,1506,9.62,1.2957,0.563293
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,250,18031,2024-07-05,4,0.1,0.11,0.11,0.1,3283,5.49,0.7672,0.016904
2024-07-0115:14 EST,TECK,48.09,Call,50,7115,2024-09-20,81,2.66,2.7,2.73,2.69,829,8.58,0.3615,0.469887
2024-07-0115:14 EST,HOOD,22.71,Call,23,2395,2024-07-12,11,0.78,0.79,0.79,0.78,1452,1.65,0.5439,0.487788
2024-07-0115:14 EST,CRWD,391.22,Call,400,1326,2024-07-05,4,2,2.05,2.09,2.06,766,1.73,0.307,0.271332
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,220,25826,2024-07-12,11,3.8,3.85,3.9,3.85,5146,5.02,0.5199,0.325675
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,215,17744,2024-07-12,11,5.4,5.45,5.5,5.4,2574,6.89,0.5097,0.419647
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,212.5,46635,2024-07-05,4,4.1,4.15,4.2,4.2,2539,18.37,0.6007,0.441797
2024-07-0115:14 EST,SQ,63.48,Put,62,1340,2024-07-05,4,0.36,0.37,0.37,0.37,687,1.95,0.3549,-0.256319
2024-07-0115:14 EST,SMCI,813.05,Put,680,716,2024-07-05,4,0.2,0.23,0.25,0.21,221,3.24,0.749,-0.00951
2024-07-0115:14 EST,"MSFT
watching",454.64,Put,455,2007,2024-07-05,4,3,3.05,3.1,3.1,1096,1.83,0.1498,-0.526479
2024-07-0115:14 EST,HOOD,22.71,Put,22.5,5044,2024-07-05,4,0.31,0.32,0.32,0.31,1226,4.11,0.4725,-0.38284
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,220,3518,2024-07-05,4,11.55,11.68,11.8,11.65,140,25.13,0.5916,-0.762732
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,202.5,45981,2024-07-05,4,2.11,2.14,2.16,2.12,1121,41.02,0.5855,-0.263186
2024-07-0115:14 EST,"TSLA
watching",211.76,Put,180,14138,2024-07-05,4,0.12,0.13,0.14,0.14,11001,1.29,0.75,-0.0222
2024-07-0115:14 EST,SNOW,141.9,Call,143,1598,2024-07-05,4,1.57,1.61,1.64,1.62,121,13.21,0.3542,0.427954
2024-07-0115:14 EST,RIVN,14.22,Call,15.5,1117,2024-07-12,11,0.32,0.33,0.34,0.32,733,1.52,0.7432,0.293829
2024-07-0115:14 EST,RIVN,14.22,Call,15,3714,2024-07-12,11,0.45,0.46,0.47,0.45,2178,1.71,0.7259,0.382849
2024-07-0115:14 EST,"NVDA
watching",124.13,Call,132,6963,2024-07-12,11,1.3,1.31,1.32,1.3,5430,1.28,0.4343,0.242749
2024-07-0115:14 EST,NKE,76.79,Call,90,1761,2025-03-21,263,3.45,3.53,3.6,3.55,657,2.68,0.2836,0.328934
2024-07-0115:14 EST,NFLX,673.39,Call,680,1358,2024-07-05,4,3.95,4.1,4.25,4.1,778,1.75,0.2288,0.372582
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,205,10076,2024-07-12,11,10.2,10.27,10.35,10.27,4578,2.2,0.5078,0.631741
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,240,25315,2024-07-05,4,0.22,0.23,0.23,0.22,4031,6.28,0.696,0.036956
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,205,69198,2024-07-05,4,8.05,8.13,8.2,8.14,47658,1.45,0.5972,0.665378
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,200,31781,2024-07-05,4,11.65,11.75,11.85,11.65,22746,1.4,0.5899,0.797172
2024-07-0115:14 EST,CRWD,391.22,Call,390,771,2024-07-05,4,5.7,5.83,5.95,5.91,622,1.24,0.2952,0.573403
2024-07-0115:14 EST,"AMZN
watching",196.99,Call,200,70935,2024-07-05,4,1.15,1.16,1.17,1.15,33601,2.11,0.2584,0.331559
2024-07-0115:14 EST,PLTR,25.86,Put,26,1424,2024-07-12,11,0.75,0.76,0.76,0.76,750,1.9,0.3984,-0.507032
2024-07-0115:14 EST,"TSLA
watching",211.76,Call,250,6422,2024-07-12,11,0.48,0.49,0.5,0.5,1785,3.6,0.6043,0.0555
2024-07-0115:14 EST,DJT,33.19,Call,37,600,2024-07-05,4,0.72,0.76,0.8,0.78,330,1.82,1.4178,0.274753
2024-07-0115:14 EST,CVNA,123.05,Call,125,1840,2024-07-05,4,2.71,2.85,2.99,2.8,287,6.41,0.5759,0.490428
2024-07-0115:14 EST,AMD,156.99,Call,160,69304,2024-07-05,4,1.55,1.57,1.58,1.57,5677,12.21,0.3711,0.37698
2024-07-0115:14 EST,"AAPL
watching",215.86,Put,215,88492,2024-07-05,4,1.23,1.24,1.25,1.24,6814,12.99,0.2019,-0.384049
2024-07-0115:14 EST,AAL,11.01,Call,11,1899,2024-07-05,4,0.13,0.14,0.14,0.14,1429,1.33,0.2857,0.526497
2024-07-0115:14 EST,XPEV,7.72,Call,7.5,1807,2024-07-05,4,0.34,0.35,0.36,0.36,1122,1.61,0.7033,0.67547
2024-07-0115:14 EST,MDB,263.15,Call,270,1040,2024-07-05,4,1.6,1.65,1.7,1.7,367,2.83,0.4107,0.256277
2024-07-0115:14 EST,ARM,159.08,Call,167.5,2007,2024-07-05,4,1.16,1.19,1.22,1.2,1310,1.53,0.5679,0.225053
2024-07-0115:08 EST,"TSLA
watching",210.39,Call,235,2963,2024-07-12,11,1.35,1.38,1.4,1.37,1133,2.62,0.5524,0.139053
2024-07-0115:08 EST,"TSLA
watching",210.39,Call,245,17962,2024-07-05,4,0.15,0.16,0.16,0.15,1202,14.94,0.7257,0.025401
2024-07-0115:08 EST,"TSLA
watching",210.39,Call,240,24944,2024-07-05,4,0.24,0.25,0.25,0.24,4031,6.19,0.6972,0.039741
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,205,13068,2024-07-12,11,4.65,4.7,4.75,4.72,638,20.48,0.504,-0.359194
2024-07-0115:08 EST,"TSLA
watching",210.39,Call,210,129847,2024-07-05,4,5.5,5.55,5.6,5.55,22014,5.9,0.5975,0.530737
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,207.5,48009,2024-07-05,4,3.75,3.78,3.8,3.75,203,236.5,0.59,-0.393694
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,205,84303,2024-07-05,4,2.81,2.83,2.85,2.83,1171,71.99,0.5938,-0.321444
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,200,179405,2024-07-05,4,1.51,1.52,1.53,1.51,6343,28.28,0.6033,-0.198031
2024-07-0115:08 EST,"TSLA
watching",210.39,Call,217.5,2406,2024-07-19,18,7.4,7.45,7.5,7.5,454,5.3,0.5502,0.426228
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,210,8014,2024-07-12,11,6.9,6.98,7.05,7.05,225,35.62,0.5109,-0.466417
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,202.5,6082,2024-07-12,11,3.75,3.8,3.85,3.8,533,11.41,0.5035,-0.307951
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,200,13498,2024-07-12,11,3,3.05,3.1,3.09,2070,6.52,0.5097,-0.261968
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,197.5,4383,2024-07-12,11,2.38,2.41,2.43,2.4,878,4.99,0.5077,-0.216988
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,192.5,2324,2024-07-12,11,1.46,1.46,1.47,1.46,684,3.4,0.5157,-0.144922
2024-07-0115:08 EST,"TSLA
watching",210.39,Call,235,21786,2024-07-05,4,0.38,0.39,0.4,0.39,3029,7.19,0.668,0.062693
2024-07-0115:08 EST,"TSLA
watching",210.39,Put,210,60869,2024-07-05,4,4.85,4.9,4.95,4.89,1576,38.62,0.5901,-0.469919
2024-07-0115:08 EST,"TSLA
watching",210.39,Call,205,68919,2024-07-05,4,8.4,8.48,8.55,8.5,47658,1.45,0.6032,0.676769
2024-07-0115:08 EST,"TSLA
watching",210.39,Call,220,1502,2024-08-02,32,10.3,10.35,10.4,10.4,946,1.59,0.562,0.438857
